,category,scientific_name,common_names,conservation_status,park_name,observations
18967,Vascular Plant,Sisyrinchium elmeri,"Elmer's Blueeyed Grass, Elmer's Blue-Eyed Grass, Elmer's Blue-Eyed-Grass",Not in Danger,Yellowstone National Park,244
18968,Vascular Plant,Cephalanthera austiniae,Phantom Orchid,Not in Danger,Yellowstone National Park,254
18969,Vascular Plant,Cephalanthera austiniae,Phantom Orchid,Not in Danger,Yosemite National Park,140
18970,Vascular Plant,Cephalanthera austiniae,Phantom Orchid,Not in Danger,Bryce National Park,141
18971,Vascular Plant,Cephalanthera austiniae,Phantom Orchid,Not in Danger,Great Smoky Mountains National Park,74
18972,Vascular Plant,Cypripedium montanum,"Mountain Lady's Slipper, Mountain Ladyslipper",Not in Danger,Great Smoky Mountains National Park,43
18973,Vascular Plant,Cypripedium montanum,"Mountain Lady's Slipper, Mountain Ladyslipper",Not in Danger,Yellowstone National Park,252
18974,Vascular Plant,Cypripedium montanum,"Mountain Lady's Slipper, Mountain Ladyslipper",Not in Danger,Bryce National Park,109
18975,Vascular Plant,Cypripedium montanum,"Mountain Lady's Slipper, Mountain Ladyslipper",Not in Danger,Yosemite National Park,136
18976,Vascular Plant,Piperia colemanii,Coleman's Piperia,Not in Danger,Bryce National Park,96
18977,Vascular Plant,Piperia colemanii,Coleman's Piperia,Not in Danger,Yosemite National Park,180
18978,Vascular Plant,Piperia colemanii,Coleman's Piperia,Not in Danger,Yellowstone National Park,226
18979,Vascular Plant,Piperia colemanii,Coleman's Piperia,Not in Danger,Great Smoky Mountains National Park,60
18980,Vascular Plant,Piperia transversa,Royal Rein Orchid,Not in Danger,Yellowstone National Park,242
18981,Vascular Plant,Piperia transversa,Royal Rein Orchid,Not in Danger,Bryce National Park,135
18982,Vascular Plant,Piperia transversa,Royal Rein Orchid,Not in Danger,Great Smoky Mountains National Park,71
18983,Vascular Plant,Piperia transversa,Royal Rein Orchid,Not in Danger,Yosemite National Park,167
18984,Vascular Plant,Platanthera leucostachys,"Bog Orchid, Sierra Bog Orchid",Not in Danger,Bryce National Park,82
18985,Vascular Plant,Platanthera leucostachys,"Bog Orchid, Sierra Bog Orchid",Not in Danger,Yosemite National Park,139
18986,Vascular Plant,Platanthera leucostachys,"Bog Orchid, Sierra Bog Orchid",Not in Danger,Great Smoky Mountains National Park,66
18987,Vascular Plant,Platanthera leucostachys,"Bog Orchid, Sierra Bog Orchid",Not in Danger,Yellowstone National Park,259
18988,Vascular Plant,Platanthera sparsiflora,"Canyon Bog Orchid, Sparse-Flowered Bog Orchid",Not in Danger,Great Smoky Mountains National Park,64
18989,Vascular Plant,Platanthera sparsiflora,"Canyon Bog Orchid, Sparse-Flowered Bog Orchid",Not in Danger,Yellowstone National Park,236
18990,Vascular Plant,Platanthera sparsiflora,"Canyon Bog Orchid, Sparse-Flowered Bog Orchid",Not in Danger,Bryce National Park,89
18991,Vascular Plant,Platanthera sparsiflora,"Canyon Bog Orchid, Sparse-Flowered Bog Orchid",Not in Danger,Yosemite National Park,141
18992,Vascular Plant,Spiranthes porrifolia,"Creamy Ladies'-Tresses, Creamy Lady's Tresses, Western Lady's Tresses",Not in Danger,Bryce National Park,91
18993,Vascular Plant,Spiranthes porrifolia,"Creamy Ladies'-Tresses, Creamy Lady's Tresses, Western Lady's Tresses",Not in Danger,Great Smoky Mountains National Park,84
18994,Vascular Plant,Spiranthes porrifolia,"Creamy Ladies'-Tresses, Creamy Lady's Tresses, Western Lady's Tresses",Not in Danger,Yosemite National Park,173
18995,Vascular Plant,Spiranthes porrifolia,"Creamy Ladies'-Tresses, Creamy Lady's Tresses, Western Lady's Tresses",Not in Danger,Yellowstone National Park,218
18996,Vascular Plant,Achillea millefolium,"Bloodwort, Carpenter's Weed, Common Yarrow, Hierba De Las Cortaduras, Milenrama, Milfoil, Plumajillo, Western Yarrow, Yarrow",Not in Danger,Yosemite National Park,168
18997,Vascular Plant,Achillea millefolium,"Bloodwort, Carpenter's Weed, Common Yarrow, Hierba De Las Cortaduras, Milenrama, Milfoil, Plumajillo, Western Yarrow, Yarrow",Not in Danger,Great Smoky Mountains National Park,45
18998,Vascular Plant,Achillea millefolium,"Bloodwort, Carpenter's Weed, Common Yarrow, Hierba De Las Cortaduras, Milenrama, Milfoil, Plumajillo, Western Yarrow, Yarrow",Not in Danger,Yellowstone National Park,270
18999,Vascular Plant,Achillea millefolium,"Bloodwort, Carpenter's Weed, Common Yarrow, Hierba De Las Cortaduras, Milenrama, Milfoil, Plumajillo, Western Yarrow, Yarrow",Not in Danger,Bryce National Park,99
19000,Vascular Plant,Adenocaulon bicolor,American Trailplant,Not in Danger,Yosemite National Park,130
19001,Vascular Plant,Adenocaulon bicolor,American Trailplant,Not in Danger,Bryce National Park,123
19002,Vascular Plant,Adenocaulon bicolor,American Trailplant,Not in Danger,Yellowstone National Park,210
19003,Vascular Plant,Adenocaulon bicolor,American Trailplant,Not in Danger,Great Smoky Mountains National Park,97
19004,Vascular Plant,Ageratina occidentalis,"Western Eupatorium, Western Joepyeweed, Western Snakeroot",Not in Danger,Yellowstone National Park,246
19005,Vascular Plant,Ageratina occidentalis,"Western Eupatorium, Western Joepyeweed, Western Snakeroot",Not in Danger,Bryce National Park,89
19006,Vascular Plant,Ageratina occidentalis,"Western Eupatorium, Western Joepyeweed, Western Snakeroot",Not in Danger,Yosemite National Park,146
19007,Vascular Plant,Ageratina occidentalis,"Western Eupatorium, Western Joepyeweed, Western Snakeroot",Not in Danger,Great Smoky Mountains National Park,74
19008,Vascular Plant,Agoseris elata,Tall Agoseris,Not in Danger,Bryce National Park,114
19009,Vascular Plant,Agoseris elata,Tall Agoseris,Not in Danger,Great Smoky Mountains National Park,68
19010,Vascular Plant,Agoseris elata,Tall Agoseris,Not in Danger,Yosemite National Park,130
19011,Vascular Plant,Agoseris elata,Tall Agoseris,Not in Danger,Yellowstone National Park,239
19012,Vascular Plant,Agoseris glauca var. monticola,Pale Agoseris,Not in Danger,Yosemite National Park,138
19013,Vascular Plant,Agoseris glauca var. monticola,Pale Agoseris,Not in Danger,Great Smoky Mountains National Park,40
19014,Vascular Plant,Agoseris glauca var. monticola,Pale Agoseris,Not in Danger,Yellowstone National Park,245
19015,Vascular Plant,Agoseris glauca var. monticola,Pale Agoseris,Not in Danger,Bryce National Park,61
19016,Vascular Plant,Agoseris grandiflora,"Bigflower Agoseris, Shortbeak Agoseris",Not in Danger,Bryce National Park,107
19017,Vascular Plant,Agoseris grandiflora,"Bigflower Agoseris, Shortbeak Agoseris",Not in Danger,Great Smoky Mountains National Park,68
19018,Vascular Plant,Agoseris grandiflora,"Bigflower Agoseris, Shortbeak Agoseris",Not in Danger,Yosemite National Park,181
19019,Vascular Plant,Agoseris grandiflora,"Bigflower Agoseris, Shortbeak Agoseris",Not in Danger,Yellowstone National Park,221
19020,Vascular Plant,Agoseris heterophylla,"Annual Agoseris, Annual Goatsbeard, Mountain Dandelion",Not in Danger,Yosemite National Park,147
19021,Vascular Plant,Agoseris heterophylla,"Annual Agoseris, Annual Goatsbeard, Mountain Dandelion",Not in Danger,Bryce National Park,120
19022,Vascular Plant,Agoseris heterophylla,"Annual Agoseris, Annual Goatsbeard, Mountain Dandelion",Not in Danger,Great Smoky Mountains National Park,92
19023,Vascular Plant,Agoseris heterophylla,"Annual Agoseris, Annual Goatsbeard, Mountain Dandelion",Not in Danger,Yellowstone National Park,277
19024,Vascular Plant,Agoseris retrorsa,Spearleaf Agoseris,Not in Danger,Great Smoky Mountains National Park,84
19025,Vascular Plant,Agoseris retrorsa,Spearleaf Agoseris,Not in Danger,Bryce National Park,124
19026,Vascular Plant,Agoseris retrorsa,Spearleaf Agoseris,Not in Danger,Yosemite National Park,118
19027,Vascular Plant,Agoseris retrorsa,Spearleaf Agoseris,Not in Danger,Yellowstone National Park,280
19028,Vascular Plant,Antennaria argentea,"Silver Pussytoes, Silvery Pussytoes",Not in Danger,Yellowstone National Park,249
19029,Vascular Plant,Antennaria argentea,"Silver Pussytoes, Silvery Pussytoes",Not in Danger,Yosemite National Park,148
19030,Vascular Plant,Antennaria argentea,"Silver Pussytoes, Silvery Pussytoes",Not in Danger,Great Smoky Mountains National Park,53
19031,Vascular Plant,Antennaria argentea,"Silver Pussytoes, Silvery Pussytoes",Not in Danger,Bryce National Park,84
19032,Vascular Plant,Antennaria rosea ssp. confinis,Rosy Pussytoes,Not in Danger,Bryce National Park,93
19033,Vascular Plant,Antennaria rosea ssp. confinis,Rosy Pussytoes,Not in Danger,Yosemite National Park,159
19034,Vascular Plant,Antennaria rosea ssp. confinis,Rosy Pussytoes,Not in Danger,Yellowstone National Park,255
19035,Vascular Plant,Antennaria rosea ssp. confinis,Rosy Pussytoes,Not in Danger,Great Smoky Mountains National Park,43
19036,Vascular Plant,Arnica amplexicaulis,"Clasping Arnica, Streambank Arnica",Not in Danger,Yosemite National Park,141
19037,Vascular Plant,Arnica amplexicaulis,"Clasping Arnica, Streambank Arnica",Not in Danger,Yellowstone National Park,250
19038,Vascular Plant,Arnica amplexicaulis,"Clasping Arnica, Streambank Arnica",Not in Danger,Great Smoky Mountains National Park,50
19039,Vascular Plant,Arnica amplexicaulis,"Clasping Arnica, Streambank Arnica",Not in Danger,Bryce National Park,95
19040,Vascular Plant,Arnica chamissonis ssp. foliosa,Chamisso Arnica,Not in Danger,Bryce National Park,148
19041,Vascular Plant,Arnica chamissonis ssp. foliosa,Chamisso Arnica,Not in Danger,Yosemite National Park,145
19042,Vascular Plant,Arnica chamissonis ssp. foliosa,Chamisso Arnica,Not in Danger,Great Smoky Mountains National Park,65
19043,Vascular Plant,Arnica chamissonis ssp. foliosa,Chamisso Arnica,Not in Danger,Yellowstone National Park,251
19044,Vascular Plant,Arnica discoidea,Rayless Arnica,Not in Danger,Yosemite National Park,153
19045,Vascular Plant,Arnica discoidea,Rayless Arnica,Not in Danger,Bryce National Park,121
19046,Vascular Plant,Arnica discoidea,Rayless Arnica,Not in Danger,Great Smoky Mountains National Park,64
19047,Vascular Plant,Arnica discoidea,Rayless Arnica,Not in Danger,Yellowstone National Park,245
19048,Vascular Plant,Arnica nevadensis,Nevada Arnica,Not in Danger,Yellowstone National Park,239
19049,Vascular Plant,Arnica nevadensis,Nevada Arnica,Not in Danger,Yosemite National Park,111
19050,Vascular Plant,Arnica nevadensis,Nevada Arnica,Not in Danger,Bryce National Park,90
19051,Vascular Plant,Arnica nevadensis,Nevada Arnica,Not in Danger,Great Smoky Mountains National Park,73
19052,Vascular Plant,Arnica parryi ssp. sonnei,Sonne's Arnica,Not in Danger,Great Smoky Mountains National Park,63
19053,Vascular Plant,Arnica parryi ssp. sonnei,Sonne's Arnica,Not in Danger,Yellowstone National Park,222
19054,Vascular Plant,Arnica parryi ssp. sonnei,Sonne's Arnica,Not in Danger,Yosemite National Park,154
19055,Vascular Plant,Arnica parryi ssp. sonnei,Sonne's Arnica,Not in Danger,Bryce National Park,92
19056,Vascular Plant,Artemisia arbuscula ssp. arbuscula,"Gray Low Sagebrush, Little Sagebrush",Not in Danger,Bryce National Park,110
19057,Vascular Plant,Artemisia arbuscula ssp. arbuscula,"Gray Low Sagebrush, Little Sagebrush",Not in Danger,Yellowstone National Park,238
19058,Vascular Plant,Artemisia arbuscula ssp. arbuscula,"Gray Low Sagebrush, Little Sagebrush",Not in Danger,Great Smoky Mountains National Park,83
19059,Vascular Plant,Artemisia arbuscula ssp. arbuscula,"Gray Low Sagebrush, Little Sagebrush",Not in Danger,Yosemite National Park,219
19060,Vascular Plant,Artemisia cana ssp. bolanderi,"Bolander's Silver Sagebrush, Silver Sagebrush",Not in Danger,Yosemite National Park,153
19061,Vascular Plant,Artemisia cana ssp. bolanderi,"Bolander's Silver Sagebrush, Silver Sagebrush",Not in Danger,Great Smoky Mountains National Park,99
19062,Vascular Plant,Artemisia cana ssp. bolanderi,"Bolander's Silver Sagebrush, Silver Sagebrush",Not in Danger,Bryce National Park,144
19063,Vascular Plant,Artemisia cana ssp. bolanderi,"Bolander's Silver Sagebrush, Silver Sagebrush",Not in Danger,Yellowstone National Park,288
19064,Vascular Plant,Artemisia douglasiana,"Douglas' Mugwort, Douglas' Sagewort",Not in Danger,Yosemite National Park,146
19065,Vascular Plant,Artemisia douglasiana,"Douglas' Mugwort, Douglas' Sagewort",Not in Danger,Yellowstone National Park,231
19066,Vascular Plant,Artemisia douglasiana,"Douglas' Mugwort, Douglas' Sagewort",Not in Danger,Bryce National Park,85
19067,Vascular Plant,Artemisia douglasiana,"Douglas' Mugwort, Douglas' Sagewort",Not in Danger,Great Smoky Mountains National Park,34
19068,Vascular Plant,Artemisia ludoviciana ssp. incompta,"Columbia River Wormwood, Mountain Sagewort, White Sagebrush",Not in Danger,Bryce National Park,97
19069,Vascular Plant,Artemisia ludoviciana ssp. incompta,"Columbia River Wormwood, Mountain Sagewort, White Sagebrush",Not in Danger,Yosemite National Park,132
19070,Vascular Plant,Artemisia ludoviciana ssp. incompta,"Columbia River Wormwood, Mountain Sagewort, White Sagebrush",Not in Danger,Great Smoky Mountains National Park,102
19071,Vascular Plant,Artemisia ludoviciana ssp. incompta,"Columbia River Wormwood, Mountain Sagewort, White Sagebrush",Not in Danger,Yellowstone National Park,241
19072,Vascular Plant,Artemisia norvegica ssp. saxatilis,Boreal Sagebrush,Not in Danger,Yosemite National Park,157
19073,Vascular Plant,Artemisia norvegica ssp. saxatilis,Boreal Sagebrush,Not in Danger,Great Smoky Mountains National Park,94
19074,Vascular Plant,Artemisia norvegica ssp. saxatilis,Boreal Sagebrush,Not in Danger,Bryce National Park,121
19075,Vascular Plant,Artemisia norvegica ssp. saxatilis,Boreal Sagebrush,Not in Danger,Yellowstone National Park,226
19076,Vascular Plant,Artemisia rothrockii,Timberline Sagebrush,Not in Danger,Yosemite National Park,163
19077,Vascular Plant,Artemisia rothrockii,Timberline Sagebrush,Not in Danger,Yellowstone National Park,269
19078,Vascular Plant,Artemisia rothrockii,Timberline Sagebrush,Not in Danger,Bryce National Park,88
19079,Vascular Plant,Artemisia rothrockii,Timberline Sagebrush,Not in Danger,Great Smoky Mountains National Park,118
19080,Vascular Plant,Artemisia spiciformis,Big Sagebrush,Not in Danger,Bryce National Park,96
19081,Vascular Plant,Artemisia spiciformis,Big Sagebrush,Not in Danger,Yosemite National Park,141
19082,Vascular Plant,Artemisia spiciformis,Big Sagebrush,Not in Danger,Great Smoky Mountains National Park,79
19083,Vascular Plant,Artemisia spiciformis,Big Sagebrush,Not in Danger,Yellowstone National Park,216
19084,Vascular Plant,Artemisia tridentata ssp. tridentata,"Basin Big Sagebrush, Big Sagebrush",Not in Danger,Yellowstone National Park,234
19085,Vascular Plant,Artemisia tridentata ssp. tridentata,"Basin Big Sagebrush, Big Sagebrush",Not in Danger,Yosemite National Park,133
19086,Vascular Plant,Artemisia tridentata ssp. tridentata,"Basin Big Sagebrush, Big Sagebrush",Not in Danger,Bryce National Park,93
19087,Vascular Plant,Artemisia tridentata ssp. tridentata,"Basin Big Sagebrush, Big Sagebrush",Not in Danger,Great Smoky Mountains National Park,52
19088,Vascular Plant,Artemisia tridentata ssp. vaseyana,"Big Sagebrush, Mountain Big Sagebrush",Not in Danger,Yosemite National Park,161
19089,Vascular Plant,Artemisia tridentata ssp. vaseyana,"Big Sagebrush, Mountain Big Sagebrush",Not in Danger,Bryce National Park,104
19090,Vascular Plant,Artemisia tridentata ssp. vaseyana,"Big Sagebrush, Mountain Big Sagebrush",Not in Danger,Great Smoky Mountains National Park,67
19091,Vascular Plant,Artemisia tridentata ssp. vaseyana,"Big Sagebrush, Mountain Big Sagebrush",Not in Danger,Yellowstone National Park,223
19092,Vascular Plant,Aster ascendens,Chile Aster,Not in Danger,Great Smoky Mountains National Park,114
19093,Vascular Plant,Aster ascendens,Chile Aster,Not in Danger,Yosemite National Park,120
19094,Vascular Plant,Aster ascendens,Chile Aster,Not in Danger,Bryce National Park,74
19095,Vascular Plant,Aster ascendens,Chile Aster,Not in Danger,Yellowstone National Park,268
19096,Vascular Plant,Aster eatonii,Eaton's Aster,Not in Danger,Yosemite National Park,167
19097,Vascular Plant,Aster eatonii,Eaton's Aster,Not in Danger,Yellowstone National Park,234
19098,Vascular Plant,Aster eatonii,Eaton's Aster,Not in Danger,Bryce National Park,89
19099,Vascular Plant,Aster eatonii,Eaton's Aster,Not in Danger,Great Smoky Mountains National Park,58
19100,Vascular Plant,Aster foliaceus var. parryi,Parry's Aster,Not in Danger,Great Smoky Mountains National Park,106
19101,Vascular Plant,Aster foliaceus var. parryi,Parry's Aster,Not in Danger,Bryce National Park,82
19102,Vascular Plant,Aster foliaceus var. parryi,Parry's Aster,Not in Danger,Yosemite National Park,174
19103,Vascular Plant,Aster foliaceus var. parryi,Parry's Aster,Not in Danger,Yellowstone National Park,281
19104,Vascular Plant,Aster integrifolius,Thickstem Aster,Not in Danger,Great Smoky Mountains National Park,73
19105,Vascular Plant,Aster integrifolius,Thickstem Aster,Not in Danger,Bryce National Park,99
19106,Vascular Plant,Aster integrifolius,Thickstem Aster,Not in Danger,Yosemite National Park,122
19107,Vascular Plant,Aster integrifolius,Thickstem Aster,Not in Danger,Yellowstone National Park,236
19108,Vascular Plant,Aster occidentalis var. occidentalis,Western Aster,Not in Danger,Great Smoky Mountains National Park,98
